Gauge	q_mean	runoff_ratio	slope_fdc	baseflow_index	stream_elas	q5	q95	high_q_freq	high_q_dur	low_q_freq	low_q_dur	zero_q_freq	hfd_mean	HUC2	Years	Mean	Std	sd_Qann-QBar	sd_Qmon-Qann	sd_Qday-Qmon	Med	fdc20	fdc80	Dry	PctDry	AREA_(KM^2)	LAT	LONG	GAGE_NAME
6803510	0.27327893561127303	0.129828408252372	0.718466540423096	0.409176493380665	1.8348773515239098	0.0431951897166102	0.5183422765993221	8.95	1.6574074074074099	40.0	6.34920634920635	0.0	219.7	10.0	34.0	14.633898864642966	87.01949832523617	0.7147993965144467	1.0492580080938203	1.2385995304605009	6.1	0.7516793782535434	0.22550381347606302	0.0	0.0	113.28	40.89311	-96.68155	             LITTLE SALT CREEK NEAR LINCOLN, NEBR.
6803530	0.27115129354615597	0.126554340576194	0.6179021907052429	0.415911802382904	2.19987669209586	0.0418623095767833	0.63030420834477	12.65	1.9166666666666698	41.35	8.27	0.0	222.45	10.0	35.0	40.45610348882788	209.3012287598472	0.633655110428905	1.040874918910382	1.2578393983149423	15.0	0.692108176155232	0.22246334233561027	0.0	0.0	309.75	41.0157	-96.54428	                    ROCK CREEK NEAR CERESCO, NEBR.
6814000	0.4213004602883329	0.17549781382759697	0.8061311693627299	0.28014186450677003	3.34727021925831	0.00411287092817416	1.38055367489046	35.65	3.6564102564102594	194.15	21.4530386740331	0.00123203285420945	225.95	10.0	35.0	119.75765018773515	499.7404446940236	0.8668415172310308	1.399517072766714	1.4783025620437005	22.0	0.7181169625922398	0.03841090730144538	1.0	0.0	713.83	39.94778	-96.10862	                            TURKEY C NR SENECA, KS
6847900	0.0121807342820902	0.007730846396641191	1.5056009641313401	0.45294863871230795	1.23587717402422	0.0	0.0222967586286092	7.6	3.10204081632653	130.6	25.861386138613895	0.134017796030116	204.65	10.0	35.0	5.99477158948686	43.45118667731496	1.163739423393989	1.3777645008813273	1.4237317811339685	2.1	1.0842781752350947	0.006672481078369814	1.0	18.0	1536.19	39.76985	-100.10078	          PRAIRIE DOG C AB KEITH SEBELIUS LAKE, KS
6853800	0.105075086982638	0.0539988765375486	1.24493316160623	0.40294702365441903	2.54937580993013	0.000166029930308861	0.26149714023645604	21.2	4.51063829787234	165.15	33.363636363636395	0.0351813826146475	217.1	10.0	35.0	27.16066254693357	130.59439669949938	0.9978306549612264	1.4126281591560526	1.2402556575305943	7.9	0.8099949683474755	0.0589087249707255	1.0	2.0	589.43	39.89925	-98.25043000000001	                      WHITE ROCK C NR BURR OAK, KS
6876700	0.15993896747442002	0.0777997700941664	0.6362291574404879	0.347243157631919	3.67132596275051	0.00189901172555944	0.5743352535838311	33.3	7.01052631578947	187.6	27.7925925925926	0.0	227.55	10.0	35.0	65.43131257822272	280.2192649303606	1.2460359992529677	1.4182662736038285	0.9921775334567348	13.0	0.6266113025164323	0.05807616950152299	0.0	0.0	1056.44	39.139070000000004	-97.83695999999999	                                 SALT C NR ADA, KS
6878000	0.283433845578916	0.127112864064265	0.707482272467205	0.345768195782851	3.5059254925707104	0.0179612588671443	0.869703060935407	22.8	3.08108108108108	141.3	20.0425531914894	0.0	228.45	10.0	35.0	84.82603958072582	329.1040051065716	0.7628337104020039	1.2343720811452032	1.2036282812209789	25.0	0.6955411367974078	0.1414659939248965	0.0	0.0	776.42	39.03111	-97.04029	                          CHAPMAN C NR CHAPMAN, KS
6879650	0.476242834203878	0.181512500938322	0.8607382123499491	0.326265329612216	2.4513042791724704	0.0	1.6792308262237599	172.8	90.94736842105259	232.35	82.9821428571429	0.526899383983573	224.5	10.0	35.0	2.091217928660825	9.973753367404036	0.8665521831821429	1.823586157089821	1.716084402478952	0.0	1.0520185246349891	0.0	1.0	51.0	11.51	39.10195	-96.59521	                          KINGS C NR MANHATTAN, KS
6885500	0.44063619975117796	0.180176985913307	0.554054405990811	0.266185036877748	3.29211307922184	0.008056502121069179	1.59472704842192	35.25	3.35714285714286	206.2	18.576576576576603	0.0	218.9	10.0	35.0	181.95846526908574	728.0116278536408	0.8468174621511241	1.250108660219904	1.4735535291409732	33.0	0.6100293263951717	0.06594911636704559	0.0	0.0	1062.87	39.68192	-96.44289	               BLACK VERMILLION R NR FRANKFORT, KS
6888500	0.601944344193186	0.22818196809291003	1.1112438346736202	0.368947596844495	2.3091510114914704	0.0281733041987575	1.77695128956699	24.1	3.0506329113923996	160.95	27.5128205128205	0.0	219.75	10.0	35.0	195.21846526908627	723.0916393830911	0.6285880373082792	1.332461928104086	1.2029306069895211	49.0	0.957901189020423	0.07683699377169169	1.0	0.0	842.35	39.06265	-96.15025	                              MILL C NR PAXICO, KS
6889200	0.569652696534771	0.21997509928459302	0.816667555188364	0.27252642122404797	2.28587377818161	0.00761263977249017	1.75471346755898	29.25	2.79904306220096	179.2	17.1483253588517	0.0054757015742642	208.35	10.0	35.0	90.4729458698378	438.4178995462169	0.6716619414905031	1.3218461977462126	1.6133772856272546	18.0	0.6852877332987356	0.050843928599583615	1.0	0.0	385.66	39.23833	-95.8886	                            SOLDIER C NR DELIA, KS
6889500	0.5699755433116229	0.21756201288395902	0.799296812902256	0.26828392203946	2.05647739911154	0.0137268124867148	1.7661832066239598	28.45	2.72248803827751	178.9	18.162436548223397	0.0	211.9	10.0	35.0	170.18518460575632	737.1042401351763	0.6647200587513363	1.3063559905276307	1.5283693692920337	35.0	0.6992383048834108	0.06463547356065141	0.0	0.0	748.58	39.09938	-95.72495	                           SOLDIER C NR TOPEKA, KS
6892000	0.6310793731306961	0.22741671952724	0.763326187187055	0.237709067521873	1.6299863982869198	0.0042540573399797894	2.77633215872365	39.45	3.4008620689655205	198.05	18.337962962963	0.0	214.55	10.0	35.0	279.35965738423056	911.2985775512174	0.65423922069839	1.3282318632347134	1.4722187331498104	49.0	0.7087637558477939	0.03579614928524212	1.0	0.0	1092.72	39.11633	-95.01088	                      STRANGER C NR TONGANOXIE, KS
6903400	0.7160301422407299	0.25833862327085	0.565646371617913	0.18726511835068602	2.9533573120259304	0.000355739869943949	3.9944505396563397	58.3	5.0917030567685595	237.9	23.671641791044802	0.0195756331279945	227.7	10.0	34.0	145.6052258635979	524.0292650294972	0.7232982977361913	1.4794441167850048	1.5818416988006605	14.0	0.5494308293230115	0.00824146243984517	1.0	1.0	481.42	40.95189	-93.25985	                  Chariton River near Chariton, IA
6906800	0.9172291152748309	0.287498833421479	0.708449407190704	0.194642402495136	2.48583568704859	0.00899253778890529	3.0747561901295297	43.05	3.075	213.45	19.6728110599078	0.0	198.3	10.0	27.0	505.6872836367341	2003.3153263649758	0.5512071552195849	1.3379396125460676	1.6961602371666793	68.0	0.6347796560978864	0.029662600752237686	0.0	0.0	1414.75	38.70225	-92.97883	                  Lamine River near Otterville, MO
6910800	0.5772356180810339	0.216380603418198	0.805983802943612	0.21749925624190397	2.52840380530447	5.5028689733441296e-05	1.9909379945558998	47.3	3.9253112033195	208.2	23.1333333333333	0.0491444216290212	214.5	10.0	35.0	100.99291223404309	519.4834611153739	0.66639421332659	1.520457379590428	1.8351969410936408	12.0	0.6436095223134866	0.009703651259495644	1.0	6.0	444.6	38.567009999999996	-95.96163	                MARAIS DES CYGNES R NR READING, KS
6911900	0.578259821399047	0.216951788171212	0.730603248238559	0.20366662529645202	2.8502669061200696	0.0	1.78655281084912	44.65	3.43461538461538	213.7	22.978494623655894	0.0958247775496235	208.9	10.0	34.0	66.30889282550939	358.08841986895334	0.6222307228044279	1.4929008811204358	2.212750309941919	7.5	0.618318271546032	0.006786420053554011	1.0	14.0	293.06	38.71069	-95.83603000000001	                       DRAGOON C NR BURLINGAME, KS
6917000	0.8674726607733659	0.287241300878893	0.9006548856836442	0.218726497184333	2.30095596501527	0.000255590435430416	3.4121323129960297	46.15	3.995670995671	206.2	26.4358974358974	0.016974674880219	209.55	10.0	35.0	264.9434324155186	1101.8043287622843	0.5666587509056061	1.4191441007583607	1.7783517330867515	40.0	0.732231775784287	0.006793903074287199	1.0	2.0	765.78	38.01897	-94.71367	                           L OSAGE R AT FULTON, KS
6918460	0.9955440245199799	0.308266957413229	1.65584083384983	0.520716189032463	2.77428743327694	0.0789593915021359	3.12378392666545	11.2	2.8	101.35	31.671875	0.0	192.95	10.0	35.0	263.4879849812265	562.8891651478353	0.4534923988515896	0.9474446792337321	0.7957968625947383	126.0	1.3397195322782978	0.14801433926020854	0.0	0.0	650.69	37.40237	-93.80203	               Turnback Creek above Greenfield, MO
6919500	0.7914862026449271	0.23861610866604102	1.08611228324036	0.28159078551819605	2.44159281229943	0.000526184637912349	3.2897978665998	49.85	4.353711790393009	196.0	28.201438848920898	0.0186173853524983	193.9	10.0	35.0	361.4073009098957	1142.0332329466291	0.5021989497385295	1.34998282690802	1.4717076020648348	66.0	0.8992624088715547	0.01466489466775151	1.0	1.0	1069.42	37.8342	-93.87549	                Cedar Creek near Pleasant View, MO
6921070	0.961355438652302	0.296573548524969	1.34196955975345	0.35349728519099805	2.4084146519802703	0.0240334958655631	3.42923652436063	27.5	2.7363184079602	160.75	24.172932330827102	0.0	185.3	10.0	35.0	278.7340480287856	874.9598806751993	0.4661336617167426	1.1751689155337344	1.3660936974438322	78.0	1.0849051349793168	0.057402388094143476	0.0	0.0	712.59	37.68265	-93.37033000000001	                Pomme de Terre River near Polk, MO
6921200	0.8341806657730619	0.258048318703452	1.30449622576492	0.292007438774777	2.9490711498329802	0.0007560025788111981	2.59157684016478	36.7	2.98373983739837	183.95	19.9945652173913	0.026694045174537998	180.5	10.0	35.0	111.42419430538179	428.32164961815903	0.4755920504684076	1.2467308543487559	1.8065305187136265	23.0	0.9602941324102712	0.0215393076428472	1.0	3.0	323.62	37.75047	-93.26618	                       Lindley Creek near Polk, MO
6934000	0.9317783880909059	0.286172603299128	1.46042761057284	0.521236763507703	2.86471883230928	0.154818450352941	3.04900581001012	13.3	3.6438356164383596	50.45	14.838235294117599	0.0	181.4	10.0	28.0	3152.2903099638206	5662.066385418974	0.4030330425435367	0.8858843245614578	0.632225419586229	1510.0	1.234023398068513	0.2344327226664861	0.0	0.0	8264.9	38.38881	-91.81989	            Gasconade River near Rich Fountain, MO
7014500	0.857725843758407	0.261162254571095	1.25513022701655	0.5337594723560949	2.81855007077138	0.164144192108072	2.41635520010254	9.1	2.2469135802469102	23.85	9.352941176470589	0.0	184.0	7.0	35.0	1379.0976220275345	2665.4111346938025	0.4273976887040184	0.7944000010769143	0.7106457163585413	702.0	1.1964345189531889	0.27481738344439915	0.0	0.0	3845.5	38.15853	-91.10846	                   Meramec River near Sullivan, MO
7056000	1.281213199717	0.35418345666143103	1.67091318577075	0.40414677098530605	2.23343476967104	0.0318718666372159	4.5075925672634005	24.0	3.38028169014085	152.8	32.8602150537634	0.0	167.8	11.0	34.0	1075.9190756099524	3110.5280570961395	0.35911964283389075	1.1790979873697007	1.0113420374143656	337.0	1.2268580694618458	0.05762515174745034	0.0	0.0	2149.36	35.98318	-92.74755	                    Buffalo River near St. Joe, AR
7057500	1.25811720103166	0.38577503027613796	1.18549195984699	0.699977298700166	1.79648821015169	0.466993492119529	3.1379274938103503	2.55	1.5	0.0	0.0	0.0	182.85	11.0	35.0	761.6587922403005	1175.905462086816	0.31446012834878195	0.6008003036196393	0.5246099359616501	509.0	1.2183933402389184	0.4463941117254658	0.0	0.0	1456.44	36.62303	-92.24813	                North Fork River near Tecumseh, MO
7060710	0.767293025046024	0.20757263455418198	0.959603005268778	0.326313184645016	2.0581987794660903	0.0440295539090966	2.54392978141447	29.0	3.24022346368715	154.5	14.5070422535211	0.0	172.85	11.0	34.0	46.59195184797488	212.9685999602291	0.41802900906863455	1.2394912295976548	1.271593399059972	12.0	0.9229061735877674	0.1073146713474148	0.0	0.0	150.03	35.99535	-92.21265	           North Sylamore Creek near Fifty Six, AR
7066000	1.16839469075544	0.35535932058312497	1.16848275091002	0.5898712413623389	1.3202190252819699	0.30654767158276397	3.29770980036003	7.7	1.7906976744186003	0.0	0.0	0.0	175.45	11.0	35.0	507.4369524405506	950.2943187652612	0.33378835411923263	0.7351470449225811	0.7114025825577035	280.0	1.1784715266081442	0.3409290536842959	0.0	0.0	1053.5	37.15408	-91.35816	                        Jacks Fork at Eminence, MO
7067000	1.20718995286025	0.350641682600374	1.25680725409325	0.6790475912011871	1.2915613751531698	0.3870407231387321	3.10420161377837	3.05	1.79411764705882	0.0	0.0	0.0	178.9	11.0	35.0	2173.846370463079	2950.527201107304	0.3354663932017162	0.6094829939643067	0.5166112421010427	1450.0	1.242038092795324	0.4057324436464725	0.0	0.0	4349.01	36.99138	-91.01351	                    Current River at Van Buren, MO
7068000	1.33388212249114	0.39184670478687705	1.04503473547396	0.718142160053899	1.7779042630567898	0.542805357011461	3.10871068024021	2.2	1.69230769230769	0.0	0.0	0.0	180.6	11.0	35.0	2973.8344023779723	3708.7992596529866	0.2884706218820655	0.5518378023368576	0.4604474319901125	2080.0	1.217283651404844	0.4875859929660287	0.0	0.0	5318.59	36.622	-90.84761999999999	                     Current River at Doniphan, MO
7071500	0.9613096598877271	0.287918866452721	1.26138663244896	0.758626700948243	2.0509127027484797	0.309483458920971	2.11560958246757	2.05	1.8636363636363602	0.0	0.0	0.0	183.4	11.0	35.0	806.402612640801	1057.745691903648	0.34199238625930706	0.5597958298251575	0.41466911098535936	600.0	1.277277607803085	0.4588278785312053	0.0	0.0	2023.77	36.64868	-91.20082	               Eleven Point River near Bardley, MO
7083000	1.19017466323023	0.5711810023129711	1.27127032636794	0.5974580866110589	1.31938561862096	0.120798660905964	5.31514107986244	37.2	13.052631578947402	127.25	45.446428571428605	0.0	260.4	11.0	34.0	30.03803848941125	46.85057041992727	0.29905924901277103	1.2881018173053969	0.3149184408088885	9.9	1.4315182402858226	0.14315182402858226	0.0	0.0	60.76	39.17221	-106.38918999999999	                    HALFMOON CREEK NEAR MALTA, CO.
7142300	0.0193382564704236	0.0107033697231868	1.9590848814368897	0.6121350729323559	2.78057696896846	0.0	0.0483953974525296	7.55	3.2826086956521703	122.95	39.031746031746	0.132785763175907	204.1	11.0	35.0	12.445811170212734	39.09956909203775	0.8672259858739519	1.110240533290731	1.106070455760522	6.0	1.4462697331516952	0.0160696637016855	1.0	12.0	1819.94	37.87159000000001	-98.87614	                   RATTLESNAKE C NR MACKSVILLE, KS
7145700	0.567355277920452	0.22599099996995	0.39874547669115	0.163269442063981	2.25661821374396	0.00605815209747958	2.3424854776921	37.65	2.9299610894941606	237.4	18.4747081712062	0.0	224.15	11.0	35.0	78.37743194618267	359.04193709649843	0.5981059269796817	1.475335370956541	1.8571020429068528	9.5	0.3827632426206471	0.04337983416367334	1.0	0.0	399.81	37.24955	-97.4039	                         SLATE C AT WELLINGTON, KS
7148400	0.118952797211393	0.0622925684525774	1.4451721643563202	0.5367710830850889	1.30025915489155	0.00249993964174764	0.39999034267962297	13.75	2.75	82.35	14.972727272727301	0.0	203.9	11.0	35.0	114.76092850438074	272.8058024297801	0.5887681924248309	0.9939730198538544	1.0631774386464603	50.0	1.2286411572089884	0.11327897194125425	0.0	0.0	2544.5	36.81503	-98.64814	              Salt Fork Arkansas River nr Alva, OK
7149000	0.184949851381894	0.093606987194534	0.909768816908595	0.592456137953766	1.80641580251556	0.0149493966644916	0.526432325399598	7.65	2.15492957746479	47.8	18.037735849056602	0.00219028062970568	194.55	11.0	35.0	156.9331448070286	297.66004960200263	0.5151990432507116	0.7072561857036163	0.9556684069118172	98.0	1.1533573753496436	0.3058627293744911	1.0	1.0	2291.2	37.0392	-98.47021	                     MEDICINE LODGE R NR KIOWA, KS
7151500	0.37506488283742895	0.16193247924770598	0.9560087767294719	0.4325299102886671	2.1554379931062	0.0232012854011266	1.14591148596164	15.1	2.14184397163121	70.9	13.377358490566001	0.0	209.4	11.0	34.0	283.06063451163527	861.9323620583513	0.5168573904437478	1.0168312615902144	1.0795972096499862	118.0	0.958805170730462	0.19077184679235326	0.0	0.0	2109.0	37.12891	-97.60144	                         CHIKASKIA R NR CORBIN, KS
7167500	0.83854665634758	0.29773028761745	0.697082295493021	0.21208414161294697	2.4833847948509304	0.00214329876964415	2.72352036514067	47.95	4.30044843049327	215.85	31.9777777777778	0.0151950718685832	213.65	11.0	35.0	92.03973169586985	527.995052181861	0.6403619234381348	1.5567257959833878	1.805619515634616	10.0	0.6627572557638962	0.011951360349840751	1.0	5.0	319.62	37.70821	-96.2236	                             OTTER C AT CLIMAX, KS
7180500	0.656215582268323	0.251656032119696	0.984174315338019	0.319151962181362	2.12869278926269	0.0142082714706475	1.93587698787572	20.85	1.9857142857142902	153.45	28.9528301886792	0.009171800136892541	215.65	11.0	35.0	64.36188516896125	283.20491566917764	0.6363135853091079	1.2265448699700487	1.5466742404753993	18.0	0.7768572947908727	0.0823468732478325	1.0	0.0	275.51	38.19645	-96.82458000000001	                        CEDAR C NR CEDAR POINT, KS
7184000	0.977276483371128	0.300203263043152	0.4202703789712371	0.137372312577524	3.0168198120286296	0.0	4.88510503574461	63.4	4.26936026936027	254.9	19.9921568627451	0.0893908281998631	206.15	11.0	35.0	190.9804121934016	926.1655562012093	0.6208145531088571	1.3866621693684011	2.1254736364670066	14.0	0.4503079609698907	0.0035082131843003107	1.0	9.0	510.84	37.28125	-95.03267	                         LIGHTNING C NR MCCUNE, KS
7195800	1.01169458220459	0.288714907372606	0.8625881389726441	0.5293213666112779	2.1323854335397603	0.18558904216823197	2.87982996467947	8.65	2.98275862068966	21.3	7.3448275862068995	0.0027378507871321	179.9	11.0	35.0	14.974003137254913	33.826501194533826	0.3950050350756928	0.8465517301113783	0.7857202315488747	8.0	1.1353009508662701	0.3138773217100864	1.0	0.0	38.23	36.25548	-94.43394	                     Flint Creek at Springtown, AR
7196900	1.20281087107905	0.32476260294147996	1.47791695732605	0.371447096363267	1.51103202475072	0.0174837556616557	4.0212638021808	23.2	2.33165829145729	150.15	21.2978723404255	0.00684462696783025	171.05	11.0	34.0	48.47821161124074	168.4585655282552	0.4602175169174592	1.1610070502175949	1.4006131672958937	15.0	1.0520190061667711	0.055695123855887874	1.0	0.0	106.35	35.88008	-94.48661	                     Baron Fork at Dutch Mills, AR
7197000	1.1501398119975201	0.317349995982664	1.4033097940361898	0.45622900503644304	1.88828226412725	0.0907876385261476	3.84334336427358	15.5	2.60504201680672	106.2	25.5903614457831	0.0	171.8	11.0	35.0	351.7490440369848	940.2336967806557	0.42915811299286	1.0486339067741608	0.8964475657187518	144.0	1.1855042879836637	0.13646092523552966	0.0	0.0	808.45	35.9212	-94.83856	                           Baron Fork at Eldon, OK
7208500	0.214323900919785	0.129213610710801	0.912485046536425	0.616964180402278	2.64559676622104	0.0338052141703766	0.799032334936174	17.1	13.1538461538462	31.75	5.990566037735849	0.0	215.75	11.0	34.0	13.698725340204573	24.783537943835306	0.5733050906794338	1.0424265308978051	0.3557427480800853	5.7	1.0949923899836396	0.2627981735960735	0.0	0.0	159.22	36.37226	-104.97	                    RAYADO CREEK NEAR CIMARRON, NM
7226500	0.00455316490493227	0.00423802523260496	0.0	0.0738124214935018	-0.636292615244551	0.0	0.010733152934552001	75.55	8.53672316384181	314.35	35.9257142857143	0.7931553730321701	276.65	11.0	33.0	11.428583872573414	103.2082984118894	0.9852406918848059	2.208301580420198	3.4141367627546257	0.0	0.013124985708857022	0.0	1.0	78.0	5242.75	35.43838	-103.52579	                          UTE CREEK NEAR LOGAN, NM
7261000	1.34905392890811	0.359831387692934	1.75046696023532	0.39795264735362	2.28874646708984	0.00043903466419305097	5.447322595975269	31.3	3.4585635359116	158.9	30.5576923076923	0.0349075975359343	150.9	11.0	34.0	248.24433046139043	634.8620221885681	0.4154984044468468	1.1781116625970005	1.297308863079072	76.0	1.2447414183666914	0.013696183891413432	1.0	4.0	445.81	35.2988	-92.40393	                         Cadron Creek near Guy, AR
7263295	1.3647659256817901	0.34585028118697597	1.34633179469127	0.296225117442708	1.72930192372344	0.0	5.59076323942933	50.8	4.21576763485477	187.15	22.279761904761894	0.13785078713210097	144.5	11.0	24.0	67.68259297284962	214.96079496242882	0.4374530100411891	1.2184326118455078	1.8019797856489408	12.0	1.0637890310863571	0.004136957343113611	1.0	14.0	119.03	34.8762	-92.77461	           Maumelle River at Williams Junction, AR
7290650	1.2107783379560901	0.291429661169347	0.928238964828907	0.307445601362936	1.9509528584857898	0.0709895612276037	4.937396421707611	33.1	2.5363984674329503	162.4	12.444444444444402	0.0	161.3	8.0	29.0	876.800528650996	2714.679594317411	0.4081540767068432	1.0878744581014488	1.4433145453643694	207.0	0.8394155522834538	0.09580286194539417	0.0	0.0	1688.73	32.01778	-90.87694	                       BAYOU PIERRE NR WILLOWS, MS
7291000	1.3141437844405601	0.30753455648965305	0.765081556896376	0.375506809267263	1.68900645486443	0.20928353300125302	3.9233005723113	19.85	1.8726415094339601	75.05	8.29281767955801	0.0	155.15	8.0	34.0	263.30525807230856	904.1534529054896	0.35064331574238405	1.0458751896740148	1.3718432969345171	83.0	0.8165427518388446	0.1974894097470694	0.0	0.0	479.3	31.503059999999998	-90.7775	                 HOMOCHITTO RIVER AT EDDICETON, MS
7292500	1.32658806792524	0.31173271601134	0.977611165815966	0.44969554317344107	2.912389497691	0.252553997533847	4.34298463048859	15.05	1.7810650887574	24.85	7.888888888888889	0.0	158.95	8.0	35.0	1134.5582759699626	2823.331655714369	0.3352363071463449	0.8788003980865996	1.1077498741739984	469.0	0.9871683312542792	0.24679208281356985	0.0	0.0	2073.09	31.32472000000001	-91.10944	                   HOMOCHITTO RIVER AT ROSETTA, MS
7295000	1.5712566940933799	0.35867286234604706	0.809024023403553	0.33051602174805894	2.05207657023171	0.157309071041331	5.87287198554301	23.8	1.74358974358974	116.35	8.781132075471701	0.0	157.6	8.0	35.0	309.49735353166636	1001.4058895060537	0.3219338480116078	1.0092622505859703	1.526323219226695	92.5	0.8161620676803476	0.1550901791316573	0.0	0.0	466.58	31.22694000000001	-91.29556	                    BUFFALO RIVER NR WOODVILLE, MS
7299670	0.10172592642097501	0.0573804118361938	0.703856141632621	0.45482633586676097	1.75461068125182	0.021619746237646998	0.15653641401575	7.0	2.02898550724638	16.15	11.962962962963	0.0	216.15	11.0	35.0	27.919114330462126	193.94322143426342	0.7148085786204509	1.1906331574515927	1.2081812522072242	11.0	0.7521728573276157	0.2292336327093686	0.0	0.0	828.36	34.35452	-99.74037	                Groesbeck Ck at SH 6 nr Quanah, TX
7301410	0.0411604212868118	0.0243532864886097	1.52115572736491	0.6616612117611379	1.55190562479186	0.00152579191323999	0.0985407277300828	2.5	2.0	72.1	26.7037037037037	0.00041067761806981497	179.8	11.0	35.0	11.949210114294667	22.68582898205422	0.4972287920795141	0.7885900610234482	0.752363436968093	8.9	1.4226881808416063	0.14226881808416064	1.0	0.0	769.67	35.4731	-100.12095	                       Sweetwater Ck nr Kelton, TX
7301500	0.0470525398275063	0.0272336861110992	1.55618839485127	0.538401517984726	2.0191044644907	0.0	0.127142459001486	7.15	2.6	96.4	24.717948717948698	0.0518822724161533	190.05	11.0	35.0	114.67804521276597	383.64375817214415	0.6960051788886865	1.080499418901297	1.4152195903427691	55.0	1.2469692846149179	0.038368285680459024	1.0	14.0	6885.07	35.16811	-99.50731	              North Fork Red River near Carter, OK
7315200	0.146243158001371	0.0655213290638113	0.0464892052385021	0.0771925551033878	3.76573080114905	0.0	0.252646651368418	109.9	19.280701754386	312.75	45.0	0.416563997262149	197.75	11.0	35.0	30.97003838019917	279.22458025790854	0.9962281646810924	2.0922247330793424	2.622681720153296	0.07	0.08072318055628899	0.0	1.0	38.0	501.62	33.81288	-98.08504	           E Fk Little Wichita Rv nr Henrietta, TX
7315700	0.358230359585844	0.14316577382617499	0.443474562119504	0.158217008538268	2.74591685978638	0.0	1.60334193299975	64.4	6.13333333333333	255.6	26.625	0.0795345653661875	205.5	11.0	35.0	205.75097700250146	1022.0991980253699	0.7554800947890564	1.7247934166332954	2.023287905660601	8.4	0.37423880616160204	0.001652483040194087	1.0	11.0	1488.69	34.004259999999995	-97.56697	                       Mud Creek near Courtney, OK
7335700	2.11655830774763	0.49974428299589596	1.6528729018337398	0.32158387736655203	1.95291627732979	0.0	7.25123297111081	24.25	2.4871794871794903	155.35	23.3609022556391	0.0976043805612594	155.35	11.0	35.0	85.73675140800995	254.83091089624835	0.3458655698192788	1.0706449944702672	1.649529726028799	26.0	1.1663609637378614	0.012829970601116477	1.0	10.0	102.57	34.63844	-94.61272	                 Kiamichi River near Big Cedar, OK
7340300	1.91520257445667	0.436978155282135	1.1927496633191002	0.33609304293750397	2.12024736163246	0.11679178492833699	7.1561511856090405	25.0	2.2624434389140298	139.45	14.835106382978699	0.0	150.55	11.0	35.0	180.35707569346505	471.4332667998159	0.30016725058683685	0.9065758983769332	1.3819684384854471	59.0	1.036832069276979	0.10534657388375722	0.0	0.0	230.43	34.37955	-94.23576	               Cossatot River near Vandervoort, AR
7346045	0.900645181973727	0.25143466958633603	2.13534887398509	0.49223208026575604	2.68769818415748	0.0	3.46128159565706	18.8	5.6969696969697	132.7	31.223529411764698	0.0528405201916496	159.3	11.0	34.0	323.9347846042345	596.3690876327639	0.5349487758787147	1.1000954056821377	1.0651434122188834	131.0	1.546607600699914	0.017287430267304425	1.0	6.0	959.89	32.77792	-94.35741999999999	              Black Cypress Bayou at Jefferson, TX
7359610	1.90125994138429	0.444162787639425	1.2191829852601699	0.41694959202379206	1.592021614973	0.23591442305791502	5.930745617237769	14.65	1.83125	83.25	12.242647058823499	0.0	149.25	8.0	25.0	262.675282006352	720.0577424675946	0.2972870424012373	0.8557618819131043	1.2422356765640186	111.0	1.0697618666426514	0.1827351231275704	0.0	0.0	342.23	34.38278	-93.60611	                    Caddo River near Caddo Gap, AR
7362100	1.06306080883385	0.279171651672652	1.2182645618344499	0.33465667899717105	3.0027429945625603	0.00736861159409525	4.7159114202209595	53.4	7.2653061224489806	183.35	21.0747126436782	0.00876112251882272	165.5	8.0	35.0	419.4320086240682	1177.3191831543895	0.5968080496054367	1.2267446456170479	1.136204481574066	85.0	1.1610940271287	0.028610119764978237	1.0	2.0	996.08	33.37596	-92.77711	              SMACKOVER CREEK NEAR SMACKOVER, ARK.
7362587	1.71062052002743	0.406027298097323	1.12434829362369	0.251293587259576	1.69374099655439	0.0	6.311933469955339	55.8	3.9157894736842103	196.15	20.7566137566138	0.11553730321697502	141.95	8.0	24.0	48.993785078713344	183.82866185924075	0.4310465971152541	1.1888021221369212	2.0029899486453404	7.5	1.0001268512174923	0.006735548181668826	1.0	13.0	69.77	34.79759	-92.93351	            Alum Fork Saline River near Reform, AR
7373000	1.1708159167209	0.27590882286401897	0.9654247799969208	0.46662633078280397	1.5643807587002598	0.20515574783531604	3.45034666813941	13.101793537787499	1.71241830065359	25.4034775465498	7.6969696969697	0.0	148.95	8.0	35.0	62.81570578098078	207.1331204156628	0.3783036199171325	0.9238335342191218	1.164106853468271	28.0	0.8914967889599931	0.25471336827428376	0.0	0.0	131.18	31.53629	-92.40847	                          Big Creek at Pollock, LA
7375000	1.5430442447878798	0.334580046850234	0.674411525002526	0.46596843746436606	2.15182877933023	0.343413451350343	5.2512822617915	15.85	2.57723577235772	10.95	9.52173913043478	0.0	163.2	8.0	35.0	152.97838176548916	407.81937329795977	0.3945390754636351	0.8432443167678156	0.937107069637976	66.0	0.8942439998464031	0.3137698245075074	0.0	0.0	249.35	30.616020000000002	-90.24869	                  Tchefuncta River near Folsom, LA
